,name,gender,frequency
349,ANGELA,F,4.95267618304047e-05
321,MANFRED,M,4.945807006642356e-05
350,ALIAKSANDRA,F,4.94122755571028e-05
322,HELMUT,M,4.94122755571028e-05
351,TAISIIA,F,4.934358379312166e-05
323,MATTHEW,M,4.90459194825367e-05
324,ARON,M,4.902302222787632e-05
325,KRYSPIN,M,4.817582380544221e-05
326,LIUBOMYR,M,4.808423478680069e-05
352,MIRIAM,F,4.75804951842723e-05
327,ZIEMOWIT,M,4.75804951842723e-05
328,MYKHAYLO,M,4.719124185504581e-05
353,NADZIEJA,F,4.6962269308442004e-05
329,ALI,M,4.6641707743196666e-05
330,ANTHONY,M,4.652722146989476e-05
354,GALINA,F,4.6458529705913614e-05
355,INES,F,4.627535166863056e-05
356,EDWARDA,F,4.625245441397018e-05
331,JOHN,M,4.618376264998904e-05
332,TYTUS,M,4.6115070886007894e-05
333,VITALIY,M,4.602348186736637e-05
358,BOLESŁAWA,F,4.5771612066102174e-05
357,ADELINA,F,4.5771612066102174e-05
359,NATALIE,F,4.531366697289455e-05
360,VASYLYNA,F,4.515338619027188e-05
334,GINTER,M,4.508469442629074e-05
361,ELFRYDA,F,4.506179717163036e-05
335,CHRISTOPHER,M,4.499310540764921e-05
336,PHILIP,M,4.4855721879686923e-05
362,VITALINA,F,4.471833835172464e-05
337,WERNER,M,4.4351982277158534e-05
363,SOPHIA,F,4.426039325851701e-05
338,DAVIT,M,4.414590698521511e-05
364,LINA,F,4.400852345725282e-05
365,ANTONIA,F,4.3779550910649004e-05
339,ANDREAS,M,4.375665365598862e-05
366,MAIIA,F,4.3207119544139475e-05
340,MOHAMED,M,4.300104425219604e-05
341,TEOFIL,M,4.279496896025261e-05
342,HEORHII,M,4.249730464966765e-05
367,SALOMEA,F,4.23141266123846e-05
343,MAXIM,M,4.187907877383736e-05
368,ROMA,F,4.1627208972573166e-05
344,ARSENII,M,4.151272269927126e-05
369,ELINA,F,4.139823642596935e-05
345,KSAWIER,M,4.130664740732783e-05
370,MARIETTA,F,4.123795564334668e-05
346,SERGIY,M,4.107767486072401e-05
371,AMINA,F,4.107767486072401e-05
372,IZA,F,4.0940291332761725e-05
373,EDELTRAUDA,F,4.0780010550139056e-05
347,SERHIY,M,4.0757113295478674e-05
348,MARCO,M,4.057393525819562e-05
349,VINCENT,M,4.050524349421448e-05
374,ERIKA,F,4.0184681928969144e-05
350,RAFAEL,M,3.997860663702571e-05
351,MAKS,M,3.993281212770495e-05
352,FEDIR,M,3.9772531345082284e-05
353,MIHAIL,M,3.958935330779923e-05
375,MANUELA,F,3.954355879847847e-05
376,VERONICA,F,3.9520661543818086e-05
354,OSTAP,M,3.9520661543818086e-05
377,KSENIYA,F,3.947486703449732e-05
378,ARLETTA,F,3.924589448789351e-05
379,KLEMENTYNA,F,3.920009997857275e-05
355,PATRYCJUSZ,M,3.915430546925199e-05
356,ANATOLI,M,3.908561370527084e-05
357,SIMON,M,3.885664115866703e-05
380,LIVIA,F,3.855897684808207e-05
381,YANINA,F,3.851318233876131e-05
358,DAMIR,M,3.823841528283673e-05
359,VIACHASLAU,M,3.816972351885559e-05
382,SOFIYA,F,3.8032339990893306e-05
360,JONATHAN,M,3.782626469894987e-05
383,KLAUDYNA,F,3.764308666166682e-05
361,LECHOSŁAW,M,3.741411411506301e-05
362,WALERIAN,M,3.725383333244034e-05
363,VADIM,M,3.723093607777996e-05
384,NIKA,F,3.704775804049691e-05
364,YAHOR,M,3.702486078583653e-05
385,MARGARITA,F,3.6429532164666615e-05
386,JANA,F,3.622345687272318e-05
365,RICHARD,M,3.6017381580779755e-05
366,ELIASZ,M,3.597158707145899e-05
387,GRETA,F,3.5925792562138226e-05
388,ANDREA,F,3.5857100798157085e-05
389,NADIYA,F,3.578840903417594e-05
367,KLEMENS,M,3.5765511779515556e-05
368,NICHOLAS,M,3.5696820015534416e-05
390,GLORIA,F,3.560523099689289e-05
369,VASILI,M,3.528466943164755e-05
391,FLORENTYNA,F,3.514728590368526e-05
392,ALA,F,3.5009902375722975e-05
393,MARTINA,F,3.489541610242107e-05
370,BRIAN,M,3.4826724338439924e-05
371,WILLIAM,M,3.478092982911916e-05
372,IRAKLI,M,3.4758032574458784e-05
394,RUTA,F,3.455195728251535e-05
395,LYUDMYLA,F,3.446036826387382e-05
396,ROKSOLANA,F,3.434588199057192e-05
373,KANSTANTSIN,M,3.434588199057192e-05
374,ERIK,M,3.430008748125115e-05
375,ANTONIO,M,3.4254292971930395e-05
397,EKATERINA,F,3.423139571727001e-05
376,MYRON,M,3.420849846260963e-05
398,ISABELLA,F,3.381924513338315e-05
399,INA,F,3.379634787872277e-05
400,HELGA,F,3.368186160542086e-05
377,LEONARDO,M,3.361316984143972e-05
378,ALEXANDRU,M,3.354447807745857e-05
401,VERANIKA,F,3.354447807745857e-05
402,PALINA,F,3.345288905881705e-05
403,WIERA,F,3.33841972948359e-05
379,LIAM,M,3.331550553085476e-05
380,KASJAN,M,3.322391651221323e-05
404,YARYNA,F,3.322391651221323e-05
405,MIRA,F,3.3017841220269806e-05
406,VALERYIA,F,3.272017690968485e-05
381,LUKA,M,3.2674382400364086e-05
382,DEMIAN,M,3.2651485145703704e-05
407,YELIZAVETA,F,3.251410161774142e-05
383,DANIL,M,3.235382083511875e-05
384,MEHMET,M,3.2330923580458365e-05
385,DMITRII,M,3.212484828851493e-05
386,STANISLAU,M,3.185008123259036e-05
387,LUCAS,M,3.1827183977929976e-05
408,MALINA,F,3.1758492213948836e-05
388,LONGIN,M,3.171269770462807e-05
409,GERDA,F,3.1483725158024255e-05
411,LYUBOV,F,3.146082790336388e-05
410,DOBROSŁAWA,F,3.146082790336388e-05
390,KYRYL,M,3.127764986608083e-05
389,WAWRZYNIEC,M,3.127764986608083e-05
412,HANNAH,F,3.1231855356760064e-05
413,VALERIA,F,3.111736908345816e-05
391,KOSMA,M,3.111736908345816e-05
414,LINDA,F,3.109447182879778e-05
392,ROCH,M,3.109447182879778e-05
415,JENNIFER,F,3.1071574574137395e-05
416,ELLA,F,3.100288281015625e-05
393,JACENTY,M,3.093419104617511e-05
417,ARIANA,F,3.093419104617511e-05
394,SERGEI,M,3.084260202753358e-05
418,ELVIRA,F,3.084260202753358e-05
395,FERDYNAND,M,3.068232124491092e-05
396,LUKAS,M,3.0659423990250534e-05
397,HORST,M,3.061362948092977e-05
398,JAMES,M,3.052204046228825e-05
399,JUAN,M,3.040755418898634e-05
419,SABRINA,F,3.040755418898634e-05
420,PATRICIA,F,3.024727340636367e-05
400,ANDREW,M,3.0178581642382524e-05
401,ERIC,M,3.010988987840138e-05
421,VIOLETA,F,3.0086992623741e-05
422,DINA,F,2.9766431058495663e-05
402,AHMED,M,2.9674842039854138e-05
423,NICOL,F,2.956035576655223e-05
424,ALESIA,F,2.951456125723147e-05
425,VERA,F,2.9468766747910704e-05
426,ELIZABETH,F,2.9445869493250325e-05
427,VIKTORIYA,F,2.9331383219948417e-05
403,JAROMIR,M,2.9285588710627656e-05
428,LIZAVETA,F,2.9285588710627656e-05
429,ANDRIANA,F,2.9079513418684222e-05
404,RUSTAM,M,2.9079513418684222e-05
430,EULALIA,F,2.8942129890721936e-05
405,AARON,M,2.8873438126740792e-05
431,LILY,F,2.8781849108099266e-05
406,VASILE,M,2.869026008945774e-05
432,BERNARDYNA,F,2.8667362834797362e-05
433,IRMGARDA,F,2.8621568325476597e-05
407,DENNIS,M,2.8575773816155836e-05
408,MARKUS,M,2.843839028819355e-05
409,DIEGO,M,2.832390401489164e-05
434,JAROSŁAWA,F,2.830100676023126e-05
435,MARCJANNA,F,2.814072597760859e-05
436,DANA,F,2.811782872294821e-05
410,SERGEY,M,2.811782872294821e-05
437,ALICE,F,2.809493146828783e-05
411,FRANK,M,2.7865958921684016e-05
438,GABRIELLA,F,2.7865958921684016e-05
439,LIANA,F,2.777436990304249e-05
412,CARLOS,M,2.7705678139061347e-05
440,WANESA,F,2.7636986375080204e-05
413,ARTHUR,M,2.759119186575944e-05
414,MOHAMMAD,M,2.756829461109906e-05
415,SEMEN,M,2.7522500101778296e-05
441,TAMILA,F,2.7499602847117917e-05
442,CARMEN,F,2.7476705592457535e-05
416,DIONIZY,M,2.740801382847639e-05
417,MUHAMMAD,M,2.7270630300514105e-05
443,MAJKA,F,2.7201938536532958e-05
444,KATERINA,F,2.7156144027212197e-05
418,HERMAN,M,2.7110349517891435e-05
419,RADOMIR,M,2.7087452263231053e-05
445,BOGDANA,F,2.706455500857067e-05
446,SIMONA,F,2.701876049924991e-05
420,JOSE,M,2.6927171480608384e-05
421,JOSEPH,M,2.6904274225948002e-05
422,DOMINIC,M,2.685847971662724e-05
423,PLATON,M,2.6766890697985715e-05
447,HANKA,F,2.6743993443325333e-05
424,NICOLAE,M,2.6652404424683807e-05
448,DŻESIKA,F,2.6629507170023428e-05
449,MARITA,F,2.6537918151381903e-05
425,ILIA,M,2.6492123642061138e-05
450,YULIANA,F,2.646922638740076e-05
426,LUIS,M,2.6423431878079995e-05
427,AMIR,M,2.630894560477809e-05
428,YAUHEN,M,2.6286048350117708e-05
452,VLADA,F,2.6217356586136564e-05
451,ANIKA,F,2.6217356586136564e-05
453,NAOMI,F,2.6194459331476182e-05
429,ELIGIUSZ,M,2.58052060022497e-05
454,LARISA,F,2.575941149292894e-05
430,ŁUCJAN,M,2.5736514238268557e-05
455,AKSANA,F,2.5690719728947796e-05
431,LASHA,M,2.5667822474287414e-05
456,ALICIA,F,2.5461747182343983e-05
432,LEVAN,M,2.5461747182343983e-05
433,GERHARD,M,2.5461747182343983e-05
457,CAROLINE,F,2.54388499276836e-05
458,WIRGINIA,F,2.54388499276836e-05
459,ERNA,F,2.5393055418362837e-05
460,LUDMILA,F,2.5370158163702458e-05
434,OLEKSIY,M,2.5301466399721314e-05
461,DALIA,F,2.5278569145060932e-05
435,IZYDOR,M,2.525567189040055e-05
462,TEOFILA,F,2.5118288362438263e-05
463,KRYSTSINA,F,2.509539110777788e-05
436,MUSTAFA,M,2.5072493853117502e-05
437,KIRILL,M,2.5072493853117502e-05
438,MARIO,M,2.4912213070494833e-05
464,DAJANA,F,2.4774829542532542e-05
439,RODION,M,2.4774829542532542e-05
440,EWALD,M,2.4614548759909873e-05
465,LUBA,F,2.4477165231947587e-05
441,ROGER,M,2.4431370722626825e-05
466,VITALIIA,F,2.4362678958645682e-05
467,NASTASSIA,F,2.4248192685343774e-05
442,LUCA,M,2.4225295430683392e-05
468,LILLY,F,2.4087911902721105e-05
469,EMANUELA,F,2.4065014648060723e-05
470,NADZEYA,F,2.39734256294192e-05
471,BIANCA,F,2.3950528374758818e-05
443,WIT,M,2.3858939356117292e-05
472,NELLY,F,2.3767350337475767e-05
473,NIKOLETTA,F,2.3767350337475767e-05
444,ANATOLIY,M,2.3721555828155006e-05
474,ULYANA,F,2.3721555828155006e-05
445,SAMIR,M,2.3698658573494623e-05
447,IEVGEN,M,2.344678877223043e-05
446,JORDAN,M,2.344678877223043e-05
448,DUMITRU,M,2.342389151757005e-05
475,YULIA,F,2.3400994262909667e-05
450,OMAR,M,2.3309405244268142e-05
449,NOAH,M,2.3309405244268142e-05
451,SERGIU,M,2.328650798960776e-05
476,BALBINA,F,2.3172021716305855e-05
477,MAIA,F,2.312622720698509e-05
479,ELIZAVETA,F,2.3034638188343565e-05
478,LILIYA,F,2.3034638188343565e-05
480,INKA,F,2.2988843679022804e-05
452,PASCAL,M,2.2851460151060517e-05
481,CRISTINA,F,2.275987113241899e-05
482,BERENIKA,F,2.2691179368437848e-05
453,HENADZI,M,2.2691179368437848e-05
483,KAYA,F,2.2622487604456704e-05
454,MATTEO,M,2.257669309513594e-05
455,BRAYAN,M,2.2439309567173653e-05
484,STEFANIIA,F,2.2187439765909458e-05
456,FRANCESCO,M,2.216454251124908e-05
485,RAMONA,F,2.202715898328679e-05
458,GHEORGHE,M,2.1912672709984884e-05
457,ALEKSEI,M,2.1912672709984884e-05
459,MANUEL,M,2.186687820066412e-05
486,IRMA,F,2.184398094600374e-05
487,MELANIIA,F,2.1775289182022598e-05
488,MARIAM,F,2.1752391927362215e-05
489,MELISA,F,2.1569213890079164e-05
460,HENRY,M,2.1523419380758403e-05
461,KONSTANTIN,M,2.1431830362116877e-05
462,ANDREY,M,2.131734408881497e-05
463,GEORGE,M,2.131734408881497e-05
490,DARINA,F,2.1248652324833826e-05
491,ABIGAIL,F,2.1225755070173447e-05
464,MOHAMMED,M,2.1202857815513065e-05
465,ZURAB,M,2.1179960560852682e-05
492,IDALIA,F,2.11570633061923e-05
466,NATHANIEL,M,2.113416605153192e-05
467,JOSHUA,M,2.1088371542211157e-05
468,RYAN,M,2.1042577032890396e-05
469,ALESSANDRO,M,2.1019679778230013e-05
470,IVO,M,2.1019679778230013e-05
493,CAROLINA,F,2.099678252356963e-05
471,ZBYSŁAW,M,2.0973885268909252e-05
472,FELIX,M,2.090519350492811e-05
494,JÓZEFINA,F,2.090519350492811e-05
495,ALIONA,F,2.0882296250267726e-05
473,CRISTIAN,M,2.0859398995607344e-05
474,EDGAR,M,2.0836501740946962e-05
475,BAZYLI,M,2.07907072316262e-05
476,IAN,M,2.076780997696582e-05
477,ZAZA,M,2.074491272230544e-05
478,ALLAN,M,2.074491272230544e-05
496,HANA,F,2.0722015467645057e-05
498,KORNELA,F,2.0676220958324296e-05
497,ZOE,F,2.0676220958324296e-05
479,ALEXANDRE,M,2.060752919434315e-05
480,EGOR,M,2.058463193968277e-05
481,MAMUKA,M,2.0561734685022388e-05
499,AURORA,F,2.0561734685022388e-05
500,ŻAKLINA,F,2.0538837430362006e-05
501,MICHAELA,F,2.0515940175701627e-05
482,AUGUST,M,2.0470145666380863e-05
483,BRYAN,M,2.0149584101135524e-05
502,SWIETŁANA,F,2.0149584101135524e-05
503,MARIE,F,1.9989303318512855e-05
504,FILOMENA,F,1.9966406063852476e-05
505,MELISSA,F,1.9943508809192094e-05
506,SEWERYNA,F,1.989771429987133e-05
484,AHMET,M,1.989771429987133e-05
507,KUNEGUNDA,F,1.987481704521095e-05
485,CONSTANTIN,M,1.987481704521095e-05
508,AMALIA,F,1.9806125281229807e-05
509,IWONNA,F,1.9760330771909043e-05
486,IAROSLAV,M,1.9760330771909043e-05
488,VALENTIN,M,1.973743351724866e-05
487,CYRYL,M,1.973743351724866e-05
510,INGRID,F,1.973743351724866e-05
511,LEILA,F,1.9668741753267517e-05
489,MATVIY,M,1.9645844498607138e-05
512,EMILA,F,1.9554255479965613e-05
490,BORIS,M,1.948556371598447e-05
491,KARIM,M,1.9462666461324087e-05
492,GOCHA,M,1.9439769206663705e-05
513,BLANDYNA,F,1.9416871952003326e-05
493,NIKA,M,1.9416871952003326e-05
514,DZIYANA,F,1.937107744268256e-05
494,KAI,M,1.934818018802218e-05
495,KLAUS,M,1.9302385678701418e-05
496,ROBERTO,M,1.9279488424041036e-05
497,DMITRY,M,1.9119207641418366e-05
498,VALERIY,M,1.8890235094814554e-05
515,BENEDYKTA,F,1.8867337840154175e-05
499,JAKOB,M,1.8844440585493793e-05
500,WOLFGANG,M,1.877574882151265e-05
516,LIGIA,F,1.8752851566852267e-05
517,MONICA,F,1.8752851566852267e-05
518,SYBILLA,F,1.863836529355036e-05
501,NICOLAI,M,1.861546803888998e-05
519,LUBOMIRA,F,1.8592570784229598e-05
502,ALEKSANDRE,M,1.8523879020248455e-05
503,GNIEWOMIR,M,1.843229000160693e-05
520,ROXANA,F,1.843229000160693e-05
504,MARKIIAN,M,1.8386495492286168e-05
521,CLARA,F,1.8294906473644642e-05
522,FATIMA,F,1.8157522945682355e-05
505,BOGUSZ,M,1.811172843636159e-05
523,TAISA,F,1.811172843636159e-05
506,COLIN,M,1.8043036672380447e-05
524,NINO,F,1.8043036672380447e-05
507,PABLO,M,1.7974344908399304e-05
508,DMYTRII,M,1.7836961380437017e-05
509,IWAN,M,1.7836961380437017e-05
510,IBRAHIM,M,1.7836961380437017e-05
525,ARYNA,F,1.7836961380437017e-05
511,ZACHARY,M,1.7814064125776635e-05
512,BEKA,M,1.774537236179549e-05
526,GABRYELA,F,1.774537236179549e-05
528,CELESTYNA,F,1.7630886088493583e-05
527,GRACJANA,F,1.7630886088493583e-05
513,KRISTIAN,M,1.753929706985206e-05
514,RICARDO,M,1.751639981519168e-05
515,MURAT,M,1.7379016287229392e-05
516,MAXYMILIAN,M,1.7333221777908628e-05
517,HLEB,M,1.7287427268587866e-05
518,ZBYSZEK,M,1.7264530013927484e-05
519,MICHAL,M,1.719583824994634e-05
529,DOBRAWA,F,1.719583824994634e-05
520,JORGE,M,1.717294099528596e-05
530,LEONTYNA,F,1.7127146485965197e-05
521,DYMITR,M,1.7081351976644433e-05
522,JUSTIN,M,1.698976295800291e-05
531,LISA,F,1.6943968448682146e-05
532,YAUHENIYA,F,1.6875276684701003e-05
523,ANDREA,M,1.6875276684701003e-05
533,SŁAWA,F,1.6875276684701003e-05
534,INESA,F,1.685237943004062e-05
535,ORYSIA,F,1.685237943004062e-05
524,ELDAR,M,1.680658492071986e-05
536,ELA,F,1.6760790411399095e-05
525,ALEJANDRO,M,1.6714995902078333e-05
537,MARGARETA,F,1.669209864741795e-05
538,INGEBORGA,F,1.6623406883436808e-05
526,VSEVOLOD,M,1.6577612374116047e-05
527,ALEXEI,M,1.6554715119455664e-05
528,VEACESLAV,M,1.6531817864795282e-05
529,BONIFACY,M,1.646312610081414e-05
539,SILVIA,F,1.6417331591493377e-05
530,MIGUEL,M,1.6394434336832995e-05
540,MYLANA,F,1.6394434336832995e-05
531,MATTHIAS,M,1.6325742572851852e-05
532,LUBOMIR,M,1.6325742572851852e-05
541,LEONIA,F,1.6325742572851852e-05
542,ŻANETTA,F,1.6325742572851852e-05
533,VALIANTSIN,M,1.6211256299549944e-05
534,PHILIPP,M,1.6188359044889565e-05
535,DMITRI,M,1.611966728090842e-05
543,BERNARDETA,F,1.609677002624804e-05
536,AURELIUSZ,M,1.6073872771587657e-05
544,TAMAR,F,1.598228375294613e-05
537,JOEL,M,1.589069473430461e-05
545,INHA,F,1.5867797479644227e-05
538,LEANID,M,1.5867797479644227e-05
539,DONAT,M,1.5844900224983845e-05
546,VALIANTSINA,F,1.5844900224983845e-05
547,LIA,F,1.5799105715663083e-05
540,SERGIO,M,1.57762084610027e-05
548,IANA,F,1.5707516697021558e-05
549,BENITA,F,1.5684619442361175e-05
550,ORIANA,F,1.5638824933040414e-05
541,ARTSEM,M,1.5615927678380032e-05
542,HASAN,M,1.554723591439889e-05
543,VITALIE,M,1.5501441405078124e-05
551,TINA,F,1.5501441405078124e-05
544,TRISTAN,M,1.5478544150417745e-05
552,KASANDRA,F,1.5478544150417745e-05
545,RUBEN,M,1.5455646895757363e-05
553,SELENA,F,1.5364057877115837e-05
546,HANS,M,1.5364057877115837e-05
554,ELISA,F,1.527246885847431e-05
551,GIUSEPPE,M,1.5249571603813931e-05
550,PETR,M,1.5249571603813931e-05
547,TOM,M,1.5249571603813931e-05
555,GIULIA,F,1.5249571603813931e-05
549,BARTEK,M,1.5249571603813931e-05
548,RONALD,M,1.5249571603813931e-05
552,RENAT,M,1.522667434915355e-05
553,PEDRO,M,1.5180879839832788e-05
556,JASMINA,F,1.5157982585172407e-05
554,DANILO,M,1.5135085330512025e-05
555,DYLAN,M,1.5066393566530881e-05
557,JESIKA,F,1.5020599057210118e-05
558,NATALYA,F,1.5020599057210118e-05
559,LILI,F,1.5020599057210118e-05
556,TOBIAS,M,1.4997701802549738e-05
560,ZOYA,F,1.4974804547889356e-05
557,EDUARDO,M,1.4951907293228975e-05
561,ELISABETH,F,1.4883215529247832e-05
558,DAN,M,1.4883215529247832e-05
562,KARIN,F,1.4745832001285543e-05
559,YARASLAU,M,1.4745832001285543e-05
563,CHARLOTTE,F,1.4745832001285543e-05
561,TIMOTHY,M,1.4722934746625163e-05
560,ALBERTO,M,1.4722934746625163e-05
565,MARGARYTA,F,1.470003749196478e-05
564,JASMIN,F,1.470003749196478e-05
566,EUNIKA,F,1.4631345727983637e-05
562,KURT,M,1.4585551218662874e-05
567,DAGNA,F,1.4585551218662874e-05
568,BERTA,F,1.4562653964002493e-05
569,NATASHA,F,1.4539756709342111e-05
571,NATHALIE,F,1.4539756709342111e-05
570,NELLA,F,1.4539756709342111e-05
572,SOFIJA,F,1.451685945468173e-05
563,DIETER,M,1.449396220002135e-05
573,DOBROCHNA,F,1.449396220002135e-05
574,TEKLA,F,1.4448167690700587e-05
575,DOMICELA,F,1.4448167690700587e-05
564,ARMEN,M,1.4402373181379824e-05
565,ARMIN,M,1.4379475926719444e-05
577,SYLVIA,F,1.4379475926719444e-05
576,SAMANTHA,F,1.4379475926719444e-05
566,ANGELO,M,1.4356578672059062e-05
578,JESSIKA,F,1.4333681417398681e-05
567,DAVITI,M,1.4310784162738299e-05
568,KASPIAN,M,1.4310784162738299e-05
579,LUCIA,F,1.4287886908077918e-05
580,MIIA,F,1.4264989653417536e-05
581,LUNA,F,1.4242092398757155e-05
569,AXEL,M,1.4242092398757155e-05
582,MELANIE,F,1.4219195144096775e-05
570,GELA,M,1.4196297889436392e-05
571,FERNANDO,M,1.415050338011563e-05
583,LAILA,F,1.4104708870794868e-05
572,EMMANUEL,M,1.4104708870794868e-05
574,FABIO,M,1.4081811616134486e-05
573,TORNIKE,M,1.4081811616134486e-05
584,LIZA,F,1.4058914361474106e-05
575,GUY,M,1.4058914361474106e-05
576,GIOVANNI,M,1.4036017106813723e-05
577,TSIMAFEI,M,1.4036017106813723e-05
579,AMIT,M,1.399022259749296e-05
585,NELLI,F,1.399022259749296e-05
578,ZACHARIASZ,M,1.399022259749296e-05
580,ALEXEY,M,1.399022259749296e-05
587,CATHERINE,F,1.396732534283258e-05
586,SUSANNA,F,1.396732534283258e-05
581,FRANCISCO,M,1.396732534283258e-05
588,LETYCJA,F,1.3852839069530674e-05
582,MIROSLAV,M,1.3829941814870293e-05
583,EVGENII,M,1.380704456020991e-05
584,CHRISTOPH,M,1.380704456020991e-05
585,STEVEN,M,1.380704456020991e-05
586,MARCUS,M,1.3738352796228767e-05
587,BRAK DANYCH,M,1.3715455541568385e-05
588,AHMAD,M,1.3692558286908005e-05
589,NIKOLINA,F,1.3600969268266479e-05
590,ISMAIL,M,1.3509380249624955e-05
590,NELL,F,1.3509380249624955e-05
591,ILLYA,M,1.3509380249624955e-05
589,MARC,M,1.3509380249624955e-05
591,BOZHENA,F,1.3463585740304192e-05
592,ORYNA,F,1.341779123098343e-05
592,NIKOLAI,M,1.3349099467002286e-05
593,LOUIS,M,1.3349099467002286e-05
594,TOMAS,M,1.325751044836076e-05
595,MICHEL,M,1.325751044836076e-05
596,CHARLES,M,1.323461319370038e-05
597,JAVIER,M,1.323461319370038e-05
599,MARAT,M,1.3211715939039997e-05
598,JEAN,M,1.3211715939039997e-05
600,SANTIAGO,M,1.3188818684379617e-05
593,MIROSLAVA,F,1.3143024175058854e-05
594,SAMIRA,F,1.3120126920398473e-05
596,LESYA,F,1.3097229665738091e-05
595,TATYANA,F,1.3097229665738091e-05
601,YEGOR,M,1.307433241107771e-05
598,VIVIEN,F,1.307433241107771e-05
597,KATHERINE,F,1.307433241107771e-05
602,NESTOR,M,1.3051435156417328e-05
603,PETRU,M,1.3028537901756948e-05
604,MIKHEIL,M,1.3005640647096567e-05
605,YEVGEN,M,1.2982743392436185e-05
606,FEDERICO,M,1.2959846137775804e-05
607,CASPER,M,1.2959846137775804e-05
608,BENON,M,1.2936948883115422e-05
609,ETHAN,M,1.2936948883115422e-05
610,EUZEBIUSZ,M,1.2891154373794659e-05
611,ZBYSZKO,M,1.2891154373794659e-05
612,KARL,M,1.2868257119134279e-05
613,GNIEWKO,M,1.2868257119134279e-05
599,ELMIRA,F,1.2822462609813516e-05
614,CHRYSTIAN,M,1.2799565355153135e-05
615,OLEKSANDER,M,1.2753770845832372e-05
616,HERONIM,M,1.2753770845832372e-05
600,NOA,F,1.2753770845832372e-05
601,MARIETA,F,1.2730873591171992e-05
602,CHRISTINA,F,1.270797633651161e-05
618,MIKE,M,1.2685079081851229e-05
617,DAVIDE,M,1.2685079081851229e-05
603,KAREN,F,1.2662181827190847e-05
604,ARIANNA,F,1.2662181827190847e-05
619,PATRIK,M,1.2616387317870084e-05
620,NIKOLOZ,M,1.2570592808549323e-05
621,IURIE,M,1.252479829922856e-05
605,MIRANDA,F,1.252479829922856e-05
624,NICO,M,1.2456106535247416e-05
623,LEVANI,M,1.2456106535247416e-05
622,ARKADII,M,1.2456106535247416e-05
606,ROZA,F,1.2456106535247416e-05
625,JOSEF,M,1.2433209280587034e-05
607,STANISLAVA,F,1.2433209280587034e-05
609,LESŁAWA,F,1.2387414771266271e-05
608,OXANA,F,1.2387414771266271e-05
626,VASIL,M,1.2387414771266271e-05
627,GLEB,M,1.236451751660589e-05
628,JASON,M,1.236451751660589e-05
610,JULIANA,F,1.236451751660589e-05
611,TEREZA,F,1.2318723007285128e-05
612,JULITTA,F,1.2295825752624747e-05
613,ARIADNA,F,1.2227133988643602e-05
614,YAEL,F,1.2204236733983222e-05
615,LAYLA,F,1.2181339479322841e-05
629,MATSVEI,M,1.2135544970002078e-05
616,KATHARINA,F,1.2135544970002078e-05
630,STEPHEN,M,1.2089750460681315e-05
617,ALEVTYNA,F,1.2021058696700172e-05
618,AUGUSTYNA,F,1.199816144203979e-05
632,FRANEK,M,1.199816144203979e-05
631,YUSUF,M,1.199816144203979e-05
619,ANIA,F,1.1975264187379409e-05
636,JURIJ,M,1.1952366932719027e-05
635,HARALD,M,1.1952366932719027e-05
634,YAKIV,M,1.1952366932719027e-05
633,RAYAN,M,1.1952366932719027e-05
637,JOHANNES,M,1.1906572423398266e-05
639,VALERIU,M,1.1883675168737883e-05
638,JACK,M,1.1883675168737883e-05
640,DMITRO,M,1.183788065941712e-05
620,AGNES,F,1.1792086150096358e-05
621,NIKOLETA,F,1.1769188895435977e-05
641,NOEL,M,1.1769188895435977e-05
622,AIDA,F,1.1723394386115214e-05
